OfferTermCode,PricePerUnit,instanceType,instanceFamily,LeaseContractLength,PurchaseOption,OfferingClass,Location,vCPU,Memory,Tenancy,operatingSystem,year,networkPerformance,EffectiveDate,DiskType,StorageSize
Z2E3P23VKM,4.45176,g5.24xlarge,GPU instance,3,No Upfront,convertible,US,96,384,Shared,Linux,2022,50.0,2022-04-01,NVMe SSD,3800
38NPMPTW36,0.592,g4dn.8xlarge,GPU instance,3,Partial Upfront,standard,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
4NA7Y494T4,1.904,g4dn.8xlarge,GPU instance,1,No Upfront,standard,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
7NE97W5U4E,2.165,g4dn.8xlarge,GPU instance,1,No Upfront,convertible,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
BPH4J8HBKS,1.266,g4dn.8xlarge,GPU instance,3,No Upfront,standard,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
CUZHX8X6JH,1.035,g4dn.8xlarge,GPU instance,1,Partial Upfront,convertible,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
HU7G6KETJZ,0.911,g4dn.8xlarge,GPU instance,1,Partial Upfront,standard,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
R5XV2EPZQZ,0.694,g4dn.8xlarge,GPU instance,3,Partial Upfront,convertible,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
Z2E3P23VKM,1.486,g4dn.8xlarge,GPU instance,3,No Upfront,convertible,EU,32,128,Dedicated,Linux,2020,50.0,2020-08-01,NVMe SSD,900
38NPMPTW36,2.31984,g5.24xlarge,GPU instance,3,Partial Upfront,standard,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
4NA7Y494T4,7.21955,g5.24xlarge,GPU instance,1,No Upfront,standard,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
7NE97W5U4E,8.98393,g5.24xlarge,GPU instance,1,No Upfront,convertible,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
BPH4J8HBKS,4.99816,g5.24xlarge,GPU instance,3,No Upfront,standard,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
CUZHX8X6JH,4.28192,g5.24xlarge,GPU instance,1,Partial Upfront,convertible,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
HU7G6KETJZ,3.44174,g5.24xlarge,GPU instance,1,Partial Upfront,standard,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
R5XV2EPZQZ,2.87996,g5.24xlarge,GPU instance,3,Partial Upfront,convertible,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
Z2E3P23VKM,6.20802,g5.24xlarge,GPU instance,3,No Upfront,convertible,EU,96,384,Dedicated,RHEL_HA,2022,50.0,2022-06-01,NVMe SSD,3800
38NPMPTW36,1.046,g4dn.16xlarge,GPU instance,3,Partial Upfront,standard,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
4NA7Y494T4,3.206,g4dn.16xlarge,GPU instance,1,No Upfront,standard,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
7NE97W5U4E,3.663,g4dn.16xlarge,GPU instance,1,No Upfront,convertible,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
BPH4J8HBKS,2.246,g4dn.16xlarge,GPU instance,3,No Upfront,standard,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
CUZHX8X6JH,1.748,g4dn.16xlarge,GPU instance,1,Partial Upfront,convertible,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
HU7G6KETJZ,1.531,g4dn.16xlarge,GPU instance,1,Partial Upfront,standard,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
R5XV2EPZQZ,1.239,g4dn.16xlarge,GPU instance,3,Partial Upfront,convertible,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
Z2E3P23VKM,2.664,g4dn.16xlarge,GPU instance,3,No Upfront,convertible,Canada,64,26,Shared,RHEL_HA,2021,50.0,2021-03-01,NVMe SSD,900
38NPMPTW36,0.37894,g5.4xlarge,GPU instance,3,Partial Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
4NA7Y494T4,1.19367,g5.4xlarge,GPU instance,1,No Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
7NE97W5U4E,1.49209,g5.4xlarge,GPU instance,1,No Upfront,convertible,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
BPH4J8HBKS,0.81852,g5.4xlarge,GPU instance,3,No Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
CUZHX8X6JH,0.71052,g5.4xlarge,GPU instance,1,Partial Upfront,convertible,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
HU7G6KETJZ,0.56842,g5.4xlarge,GPU instance,1,Partial Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
R5XV2EPZQZ,0.47368,g5.4xlarge,GPU instance,3,Partial Upfront,convertible,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
Z2E3P23VKM,1.02315,g5.4xlarge,GPU instance,3,No Upfront,convertible,EU,16,64,Dedicated,Linux,2022,25.0,2022-10-01,NVMe SSD,600
38NPMPTW36,0.162,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
4NA7Y494T4,0.51,g4dn.xlarge,GPU instance,1,No Upfront,standard,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
7NE97W5U4E,0.587,g4dn.xlarge,GPU instance,1,No Upfront,convertible,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
BPH4J8HBKS,0.35,g4dn.xlarge,GPU instance,3,No Upfront,standard,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
CUZHX8X6JH,0.279,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
HU7G6KETJZ,0.243,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
R5XV2EPZQZ,0.194,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
Z2E3P23VKM,0.42,g4dn.xlarge,GPU instance,3,No Upfront,convertible,AsiaPacific,4,16,Shared,Linux,2020,25.0,2020-09-01,NVMe SSD,125
38NPMPTW36,0.35262,g4ad.4xlarge,GPU instance,3,Partial Upfront,standard,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
4NA7Y494T4,0.73083,g4ad.4xlarge,GPU instance,1,No Upfront,standard,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
7NE97W5U4E,0.85079,g4ad.4xlarge,GPU instance,1,No Upfront,convertible,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
BPH4J8HBKS,0.61085,g4ad.4xlarge,GPU instance,3,No Upfront,standard,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
CUZHX8X6JH,0.47323,g4ad.4xlarge,GPU instance,1,Partial Upfront,convertible,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
HU7G6KETJZ,0.41611,g4ad.4xlarge,GPU instance,1,Partial Upfront,standard,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
R5XV2EPZQZ,0.39714,g4ad.4xlarge,GPU instance,3,Partial Upfront,convertible,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
Z2E3P23VKM,0.70702,g4ad.4xlarge,GPU instance,3,No Upfront,convertible,US,16,64,Dedicated,Linux,2020,10.0,2020-11-01,NVMe SSD,600
38NPMPTW36,0.27483,g4ad.2xlarge,GPU instance,3,Partial Upfront,standard,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
4NA7Y494T4,0.66992,g4ad.2xlarge,GPU instance,1,No Upfront,standard,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
7NE97W5U4E,0.77135,g4ad.2xlarge,GPU instance,1,No Upfront,convertible,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
BPH4J8HBKS,0.58094,g4ad.2xlarge,GPU instance,3,No Upfront,standard,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
CUZHX8X6JH,0.37116,g4ad.2xlarge,GPU instance,1,Partial Upfront,convertible,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
HU7G6KETJZ,0.32287,g4ad.2xlarge,GPU instance,1,Partial Upfront,standard,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
R5XV2EPZQZ,0.32125,g4ad.2xlarge,GPU instance,3,Partial Upfront,convertible,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
Z2E3P23VKM,0.6812,g4ad.2xlarge,GPU instance,3,No Upfront,convertible,EU,8,32,Dedicated,RHEL_HA,2021,10.0,2021-07-01,NVMe SSD,300
38NPMPTW36,0.163,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
4NA7Y494T4,0.486,g4dn.xlarge,GPU instance,1,No Upfront,standard,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
7NE97W5U4E,0.553,g4dn.xlarge,GPU instance,1,No Upfront,convertible,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
BPH4J8HBKS,0.349,g4dn.xlarge,GPU instance,3,No Upfront,standard,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
CUZHX8X6JH,0.264,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
HU7G6KETJZ,0.233,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
R5XV2EPZQZ,0.192,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
Z2E3P23VKM,0.41,g4dn.xlarge,GPU instance,3,No Upfront,convertible,US,4,16,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,125
38NPMPTW36,0.23,g4dn.2xlarge,GPU instance,3,Partial Upfront,standard,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
4NA7Y494T4,0.636,g4dn.2xlarge,GPU instance,1,No Upfront,standard,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
7NE97W5U4E,0.707,g4dn.2xlarge,GPU instance,1,No Upfront,convertible,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
BPH4J8HBKS,0.484,g4dn.2xlarge,GPU instance,3,No Upfront,standard,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
CUZHX8X6JH,0.34,g4dn.2xlarge,GPU instance,1,Partial Upfront,convertible,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
HU7G6KETJZ,0.307,g4dn.2xlarge,GPU instance,1,Partial Upfront,standard,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
R5XV2EPZQZ,0.26,g4dn.2xlarge,GPU instance,3,Partial Upfront,convertible,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
Z2E3P23VKM,0.549,g4dn.2xlarge,GPU instance,3,No Upfront,convertible,US,8,32,Shared,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
38NPMPTW36,6.969838,p4d.24xlarge,GPU instance,3,Partial Upfront,standard,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
4NA7Y494T4,24.2055773,p4d.24xlarge,GPU instance,1,No Upfront,standard,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
7NE97W5U4E,29.0143042,p4d.24xlarge,GPU instance,1,No Upfront,convertible,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
BPH4J8HBKS,15.0421541,p4d.24xlarge,GPU instance,3,No Upfront,standard,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
CUZHX8X6JH,13.8201925,p4d.24xlarge,GPU instance,1,Partial Upfront,convertible,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
HU7G6KETJZ,11.5303225,p4d.24xlarge,GPU instance,1,Partial Upfront,standard,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
R5XV2EPZQZ,8.3479345,p4d.24xlarge,GPU instance,3,Partial Upfront,convertible,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
Z2E3P23VKM,18.0188425,p4d.24xlarge,GPU instance,3,No Upfront,convertible,EU,96,112,Dedicated,RHEL_HA,2021,400.0,2021-04-01,SSD,8000
38NPMPTW36,0.295,g4dn.4xlarge,GPU instance,3,Partial Upfront,standard,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
4NA7Y494T4,1.008,g4dn.4xlarge,GPU instance,1,No Upfront,standard,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
7NE97W5U4E,1.159,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
BPH4J8HBKS,0.638,g4dn.4xlarge,GPU instance,3,No Upfront,standard,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
CUZHX8X6JH,0.552,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
HU7G6KETJZ,0.48,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
R5XV2EPZQZ,0.354,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
Z2E3P23VKM,0.766,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,MiddleEast,16,64,Shared,Linux,2019,25.0,2019-10-01,NVMe SSD,225
38NPMPTW36,1.171,g4dn.8xlarge,GPU instance,3,Partial Upfront,standard,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
4NA7Y494T4,2.843,g4dn.8xlarge,GPU instance,1,No Upfront,standard,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
7NE97W5U4E,3.049,g4dn.8xlarge,GPU instance,1,No Upfront,convertible,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
BPH4J8HBKS,2.412,g4dn.8xlarge,GPU instance,3,No Upfront,standard,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
CUZHX8X6JH,1.487,g4dn.8xlarge,GPU instance,1,Partial Upfront,convertible,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
HU7G6KETJZ,1.389,g4dn.8xlarge,GPU instance,1,Partial Upfront,standard,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
R5XV2EPZQZ,1.258,g4dn.8xlarge,GPU instance,3,Partial Upfront,convertible,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
Z2E3P23VKM,2.6,g4dn.8xlarge,GPU instance,3,No Upfront,convertible,US,32,128,Shared,Windows,2019,50.0,2019-09-01,NVMe SSD,900
38NPMPTW36,0.501,g4dn.4xlarge,GPU instance,3,Partial Upfront,standard,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
4NA7Y494T4,1.324,g4dn.4xlarge,GPU instance,1,No Upfront,standard,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
7NE97W5U4E,1.488,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
BPH4J8HBKS,0.924,g4dn.4xlarge,GPU instance,3,No Upfront,standard,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
CUZHX8X6JH,0.779,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
HU7G6KETJZ,0.701,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
R5XV2EPZQZ,0.565,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
Z2E3P23VKM,1.062,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,Africa,16,64,Dedicated,Linux,2020,25.0,2020-08-01,NVMe SSD,225
38NPMPTW36,0.171,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
4NA7Y494T4,0.496,g4dn.xlarge,GPU instance,1,No Upfront,standard,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
7NE97W5U4E,0.557,g4dn.xlarge,GPU instance,1,No Upfront,convertible,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
BPH4J8HBKS,0.363,g4dn.xlarge,GPU instance,3,No Upfront,standard,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
CUZHX8X6JH,0.267,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
HU7G6KETJZ,0.238,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
R5XV2EPZQZ,0.196,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
Z2E3P23VKM,0.418,g4dn.xlarge,GPU instance,3,No Upfront,convertible,AsiaPacific,4,16,Dedicated,Linux,2022,25.0,2022-05-01,NVMe SSD,125
38NPMPTW36,0.202,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
4NA7Y494T4,0.504,g4dn.xlarge,GPU instance,1,No Upfront,standard,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
7NE97W5U4E,0.571,g4dn.xlarge,GPU instance,1,No Upfront,convertible,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
BPH4J8HBKS,0.367,g4dn.xlarge,GPU instance,3,No Upfront,standard,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
CUZHX8X6JH,0.303,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
HU7G6KETJZ,0.271,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
R5XV2EPZQZ,0.23,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
Z2E3P23VKM,0.428,g4dn.xlarge,GPU instance,3,No Upfront,convertible,US,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
38NPMPTW36,0.20046,g4ad.xlarge,GPU instance,3,Partial Upfront,standard,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
4NA7Y494T4,0.50075,g4ad.xlarge,GPU instance,1,No Upfront,standard,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
7NE97W5U4E,0.56964,g4ad.xlarge,GPU instance,1,No Upfront,convertible,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
BPH4J8HBKS,0.41827,g4ad.xlarge,GPU instance,3,No Upfront,standard,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
CUZHX8X6JH,0.27564,g4ad.xlarge,GPU instance,1,Partial Upfront,convertible,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
HU7G6KETJZ,0.24283,g4ad.xlarge,GPU instance,1,Partial Upfront,standard,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
R5XV2EPZQZ,0.23943,g4ad.xlarge,GPU instance,3,Partial Upfront,convertible,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
Z2E3P23VKM,0.50244,g4ad.xlarge,GPU instance,3,No Upfront,convertible,EU,4,16,Dedicated,Windows,2021,10.0,2021-07-01,NVMe SSD,150
38NPMPTW36,0.29141,g5.xlarge,GPU instance,3,Partial Upfront,standard,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
4NA7Y494T4,0.87024,g5.xlarge,GPU instance,1,No Upfront,standard,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
7NE97W5U4E,1.0648,g5.xlarge,GPU instance,1,No Upfront,convertible,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
BPH4J8HBKS,0.62235,g5.xlarge,GPU instance,3,No Upfront,standard,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
CUZHX8X6JH,0.50924,g5.xlarge,GPU instance,1,Partial Upfront,convertible,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
HU7G6KETJZ,0.41659,g5.xlarge,GPU instance,1,Partial Upfront,standard,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
R5XV2EPZQZ,0.35318,g5.xlarge,GPU instance,3,Partial Upfront,convertible,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
Z2E3P23VKM,0.75576,g5.xlarge,GPU instance,3,No Upfront,convertible,EU,4,16,Dedicated,RHEL_HA,2022,10.0,2022-04-01,NVMe SSD,250
38NPMPTW36,0.53101,g4ad.8xlarge,GPU instance,3,Partial Upfront,standard,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
4NA7Y494T4,1.48108,g4ad.8xlarge,GPU instance,1,No Upfront,standard,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
7NE97W5U4E,1.76799,g4ad.8xlarge,GPU instance,1,No Upfront,convertible,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
BPH4J8HBKS,1.13428,g4ad.8xlarge,GPU instance,3,No Upfront,standard,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
CUZHX8X6JH,0.84576,g4ad.8xlarge,GPU instance,1,Partial Upfront,convertible,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
HU7G6KETJZ,0.70914,g4ad.8xlarge,GPU instance,1,Partial Upfront,standard,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
R5XV2EPZQZ,0.6933,g4ad.8xlarge,GPU instance,3,Partial Upfront,convertible,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
Z2E3P23VKM,1.48484,g4ad.8xlarge,GPU instance,3,No Upfront,convertible,EU,32,128,Shared,RHEL_HA,2021,15.0,2021-03-01,NVMe SSD,1200
38NPMPTW36,0.92812,g5.16xlarge,GPU instance,3,Partial Upfront,standard,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
4NA7Y494T4,2.89853,g5.16xlarge,GPU instance,1,No Upfront,standard,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
7NE97W5U4E,3.60816,g5.16xlarge,GPU instance,1,No Upfront,convertible,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
BPH4J8HBKS,2.00042,g5.16xlarge,GPU instance,3,No Upfront,standard,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
CUZHX8X6JH,1.7196,g5.16xlarge,GPU instance,1,Partial Upfront,convertible,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
HU7G6KETJZ,1.38168,g5.16xlarge,GPU instance,1,Partial Upfront,standard,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
R5XV2EPZQZ,1.1534,g5.16xlarge,GPU instance,3,Partial Upfront,convertible,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
Z2E3P23VKM,2.48702,g5.16xlarge,GPU instance,3,No Upfront,convertible,US,64,26,Dedicated,Linux,2022,25.0,2022-04-01,NVMe SSD,1900
38NPMPTW36,0.15,g4dn.2xlarge,GPU instance,3,Partial Upfront,standard,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
4NA7Y494T4,0.474,g4dn.2xlarge,GPU instance,1,No Upfront,standard,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
7NE97W5U4E,0.545,g4dn.2xlarge,GPU instance,1,No Upfront,convertible,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
BPH4J8HBKS,0.325,g4dn.2xlarge,GPU instance,3,No Upfront,standard,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
CUZHX8X6JH,0.259,g4dn.2xlarge,GPU instance,1,Partial Upfront,convertible,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
HU7G6KETJZ,0.226,g4dn.2xlarge,GPU instance,1,Partial Upfront,standard,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
R5XV2EPZQZ,0.18,g4dn.2xlarge,GPU instance,3,Partial Upfront,convertible,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
Z2E3P23VKM,0.39,g4dn.2xlarge,GPU instance,3,No Upfront,convertible,US,8,32,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
